"species","season","population","longitude","latitude"
"PABU","Wintering","Central",86.008333,11.832222
"PABU","Wintering","Central",86.008333,11.832222
"PABU","Wintering","Central",-86.008333,11.832222
"PABU","Wintering","Central",86.008333,11.832222
"PABU","Wintering","Central",86.008333,11.832222
"PABU","Wintering","Central",86.008333,11.832222
"PABU","Wintering","Central",86.008333,11.832222
"PABU","Wintering","Central",-99.1519,23.0494
"PABU","Wintering","Central",-99.1519,23.0494
"PABU","Wintering","Central",-99.1519,23.0494
"PABU","Wintering","Central",-99.1519,23.0494
"PABU","Wintering","Central",-89.360278,14.4025
"PABU","Wintering","Central",-89.943333,13.823056
"PABU","Wintering","Central",-89.943333,13.823056
"PABU","Wintering","Central",-89.943333,13.823056
"PABU","Wintering","Louisiana",-89.943333,13.823056
"PABU","Wintering","Central",-89.360278,14.4025
"PABU","Wintering","Central",-89.360278,14.4025
"PABU","Wintering","Central",-106.6083,24.4028
"PABU","Wintering","Central",-89.653056,13.821111
"PABU","Wintering","Central",-89.653056,13.821111
"PABU","Wintering","Central",-89.653056,13.821111
"PABU","Wintering","Central",-89.653056,13.821111
"PABU","Wintering","Central",-89.653056,13.821111
"PABU","Wintering","Central",-89.653056,13.821111
"PABU","Wintering","Central",-89.653056,13.821111
"PABU","Wintering","Central",-89.653056,13.821111
"PABU","Wintering","Central",-89.653056,13.821111
"PABU","Wintering","Central",-89.653056,13.821111
"PABU","Wintering","Central",-89.653056,13.821111
"PABU","Wintering","Central",-89.653056,13.821111
"PABU","Wintering","Central",-89.653056,13.821111
"PABU","Wintering","Central",-89.653056,13.821111
"PABU","Wintering","Central",-89.653056,13.821111
"PABU","Wintering","Central",-89.653056,13.821111
"PABU","Wintering","Central",-89.653056,13.821111
"PABU","Wintering","Louisiana",-89.653056,13.821111
"PABU","Wintering","Central",-89.653056,13.821111
"PABU","Wintering","Central",-89.653056,13.821111
"PABU","Wintering","Central",-85.666667,10.783333
"PABU","Wintering","Central",-85.666667,10.783333
"PABU","Wintering","Central",-85.833333,10.316667
"PABU","Wintering","Central",-85.833333,10.316667
"PABU","Wintering","Central",-85.666667,10.783333
"PABU","Wintering","Central",-85.666667,10.783333
"PABU","Wintering","Louisiana",-85.833333,10.316667
"PABU","Wintering","Central",-85.833333,10.316667
"PABU","Wintering","Central",-85.616667,10.616667
"PABU","Wintering","Central",-85.616667,10.616667
"PABU","Wintering","Central",-85.616667,10.616667
"PABU","Wintering","Central",-85.616667,10.616667
"PABU","Wintering","Central",-85.616667,10.616667
"PABU","Wintering","Central",-85.616667,10.616667
"PABU","Wintering","Central",-85.616667,10.616667
"PABU","Wintering","Central",-85.65,11.2
"PABU","Wintering","Central",-96.11694444,19.11111111
"PABU","Wintering","Central",-96.37888889,19.60305556
"PABU","Wintering","Central",-96.37888889,19.60305556
"PABU","Wintering","Central",-92.80333333,17.97416667
"PABU","Wintering","Central",-92.80333333,17.97416667
"PABU","Wintering","Central",-92.80333333,17.97416667
"PABU","Wintering","Central",-92.80166667,17.97666667
"PABU","Wintering","Central",-89.2871,13.7366
"PABU","Wintering","Central",-98.768241,20.09
"PABU","Wintering","Central",-97.88,17.96
"PABU","Wintering","Central",-97.88,17.96
"PABU","Wintering","Central",-96.721994,17
"PABU","Wintering","Central",-97.88,17.96
"PABU","Wintering","Central",-97.88,17.96
"PABU","Wintering","Central",-97.88,17.96
"PABU","Wintering","Central",-98.768241,20.09
"PABU","Wintering","Central",-98.768241,20.09
"PABU","Wintering","Central",-98.768241,20.09
"PABU","Wintering","Central",-96.721994,17
"PABU","Wintering","Central",-98.768241,20.09
"PABU","Wintering","Central",-98.768241,20.09
"HETH","Wintering","PacificNorth",-122.74,37.93056
"HETH","Wintering","PacificNorth",-122.74,37.93056
"HETH","Wintering","PacificCentral",-99.188333,19.308333
"HETH","Wintering","EasternTaiga",-85.041667,32.370833
"HETH","Wintering","EasternTaiga",-94.2497,35.31278
"HETH","Wintering","EasternTaiga",-94.2497,35.31278
"HETH","Wintering","EasternTaiga",-94.2575,35.30167
"HETH","Wintering","EasternTaiga",-94.2575,35.30167
"HETH","Wintering","EasternTaiga",-94.2575,35.30167
"HETH","Wintering","EasternTaiga",-69.9417,43.87083
"HETH","Wintering","PacificCentral",-114.283333,34.171944
"HETH","Wintering","PacificSouth",-114.283333,34.171944
"HETH","Wintering","PacificNorth",-114.678611,33.365833
"HETH","Wintering","PacificNorth",-114.678611,33.365833
"HETH","Wintering","PacificNorth",-117.587,33.6655
"HETH","Wintering","PacificNorth",-117.587,33.6655
"HETH","Wintering","PacificNorth",-117.587,33.6655
"HETH","Wintering","PacificNorth",-117.587,33.6655
"HETH","Wintering","PacificNorth",-117.587,33.6655
"HETH","Wintering","PacificNorth",-117.587,33.6655
"HETH","Wintering","PacificNorth",-117.587,33.6655
"HETH","Wintering","PacificNorth",-117.587,33.6655
"HETH","Wintering","PacificNorth",-117.587,33.6655
"HETH","Wintering","PacificNorth",-117.587,33.6655
"HETH","Wintering","PacificNorth",-117.587,33.6655
"HETH","Wintering","PacificNorth",-117.587,33.6655
"HETH","Wintering","PacificNorth",-117.587,33.6655
"HETH","Wintering","PacificNorth",-117.587,33.6655
"HETH","Wintering","PacificNorth",-117.587,33.6655
"HETH","Wintering","PacificNorth",-121.0222,37.08
"HETH","Wintering","PacificNorth",-121.0222,37.08
"HETH","Wintering","EasternTaiga",-120.299,40.36123
"HETH","Wintering","EasternTaiga",-120.299,40.36123
"HETH","Wintering","EasternTaiga",-94.2497,35.31278
"HETH","Wintering","PacificNorth",-114.283333,34.171944
"HETH","Wintering","PacificNorth",-114.283333,34.171944
"HETH","Wintering","PacificNorth",-114.488333,34.733056
"HETH","Wintering","EasternTaiga",-120.299,40.36123
"HETH","Wintering","EasternTaiga",-120.299,40.36123
"HETH","Wintering","InteriorWest",-99.3042,19.75
"HETH","Wintering","PacificNorth",-121.0222,37.08
"HETH","Wintering","PacificNorth",-121.022,37.08
"HETH","Wintering","PacificNorth",-114.488,34.73306
"HETH","Wintering","PacificNorth",-114.283,34.17194
"HETH","Wintering","PacificNorth",-114.283,34.17194
"HETH","Wintering","PacificNorth",-121.842,36.28556
"HETH","Wintering","EasternTaiga",-84.8417,32.26528
"HETH","Wintering","EasternTaiga",-92.2708,34.9125
"HETH","Wintering","EasternTaiga",-92.2708,34.9125
"HETH","Wintering","EasternTaiga",-92.2708,34.9125
"HETH","Wintering","EasternTaiga",-92.2708,34.9125
"HETH","Wintering","EasternTaiga",-92.2708,34.9125
"HETH","Wintering","EasternTaiga",-85.04167,32.37083
"HETH","Wintering","EasternTaiga",-92.2708,34.9125
"HETH","Wintering","EasternTaiga",-92.3208,34.94167
"HETH","Wintering","EasternTaiga",-94.2497,35.31278
"HETH","Wintering","PacificNorth",-120.818,37.10052
"HETH","Wintering","EasternTaiga",-120.299,40.36123
"HETH","Wintering","EasternTaiga",-85.04167,32.37083
"HETH","Wintering","EasternTaiga",-85.0417,32.37083
"HETH","Wintering","EasternTaiga",-85.0417,32.37083
"HETH","Wintering","EasternTaiga",-85.0417,32.37083
"HETH","Wintering","EasternTaiga",-85.0417,32.37083
"HETH","Wintering","InteriorWest",-99.3042,19.75
"HETH","Wintering","InteriorWest",-99.3042,19.75
"HETH","Wintering","InteriorWest",-99.3042,19.75
"HETH","Wintering","InteriorWest",-99.3042,19.75
"HETH","Wintering","InteriorWest",-99.3042,19.75
"HETH","Wintering","InteriorWest",-99.3042,19.75
"HETH","Wintering","InteriorWest",-99.3042,19.75
"HETH","Wintering","InteriorWest",-99.3042,19.75
"HETH","Wintering","InteriorWest",-99.3042,19.75
"HETH","Wintering","InteriorWest",-99.3042,19.75
"HETH","Wintering","InteriorWest",-99.3042,19.75
"HETH","Wintering","EasternTaiga",-85.0417,32.37083
"HETH","Wintering","EasternTaiga",-84.84167,32.26528
"HETH","Wintering","EasternTaiga",-84.84167,32.26528
"HETH","Wintering","EasternTaiga",-120.299,40.36123
"HETH","Wintering","EasternTaiga",-120.299,40.36123
"HETH","Wintering","EasternTaiga",-120.299,40.36123
"HETH","Wintering","EasternTaiga",-120.299,40.36123
"HETH","Wintering","EasternTaiga",-79.1364,35.16667
"HETH","Wintering","EasternTaiga",-79.1364,35.16667
"HETH","Wintering","EasternTaiga",-79.1364,35.16667
"HETH","Wintering","EasternTaiga",-120.299,40.36123
"HETH","Wintering","EasternTaiga",-120.299,40.36123
"HETH","Wintering","EasternTaiga",-85.0417,32.37083
"HETH","Wintering","PacificNorth",-114.4883,34.73306
"HETH","Wintering","PacificNorth",-114.4883,34.73306
"HETH","Wintering","EasternTaiga",-77.4111,38.55278
"HETH","Wintering","EasternTaiga",-92.2708,34.9125
"HETH","Wintering","EasternTaiga",-92.2708,34.9125
"HETH","Wintering","EasternTaiga",-92.2708,34.9125
"HETH","Wintering","EasternTaiga",-92.2708,34.9125
"HETH","Wintering","EasternTaiga",-92.2708,34.9125
"HETH","Wintering","EasternTaiga",-92.3208,34.925
"HETH","Wintering","EasternTaiga",-92.3208,34.925
"HETH","Wintering","EasternTaiga",-79.1364,35.16667
"HETH","Wintering","EasternTaiga",-79.1364,35.16667
"HETH","Wintering","EasternTaiga",-79.3472,35.10833
"HETH","Wintering","EasternTaiga",-79.3472,35.10833
"HETH","Wintering","EasternTaiga",-79.3472,35.10833
"HETH","Wintering","EasternTaiga",-79.3472,35.10833
"HETH","Wintering","EasternTaiga",-79.3472,35.10833
"HETH","Wintering","EasternTaiga",-120.299,40.36123
"HETH","Wintering","EasternTaiga",-120.299,40.36123
"HETH","Wintering","EasternTaiga",-120.299,40.36123
"HETH","Wintering","EasternTaiga",-120.299,40.36123
"HETH","Wintering","EasternTaiga",-120.299,40.36123
"HETH","Wintering","EasternTaiga",-92.2708,34.9125
"HETH","Wintering","EasternTaiga",-92.2708,34.9125
"HETH","Wintering","EasternTaiga",-92.2708,34.9125
"HETH","Wintering","EasternTaiga",-92.2708,34.9125
"HETH","Wintering","EasternTaiga",-92.2708,34.9125
"HETH","Wintering","EasternTaiga",-92.2708,34.9125
"HETH","Wintering","EasternTaiga",-92.2708,34.9125
"HETH","Wintering","EasternTaiga",-92.2708,34.9125
"HETH","Wintering","EasternTaiga",-77.4111,38.55278
"HETH","Wintering","EasternTaiga",-77.4111,38.55278
"HETH","Wintering","InteriorWest",-99.3042,19.75
"HETH","Wintering","InteriorWest",-99.3042,19.75
"HETH","Wintering","InteriorWest",-99.3042,19.75
"HETH","Wintering","InteriorWest",-99.3042,19.75
"HETH","Wintering","PacificNorth",-121.842,36.28556
"HETH","Wintering","PacificNorth",-121.842,36.28556
"HETH","Wintering","PacificNorth",-121.842,36.28556
"HETH","Wintering","EasternTaiga",-79.1364,35.16667
"HETH","Wintering","EasternTaiga",-79.1364,35.16667
"HETH","Wintering","EasternTaiga",-79.1364,35.16667
"HETH","Wintering","InteriorWest",-99.3042,19.75
"HETH","Wintering","EasternTaiga",-120.299,40.36123
"HETH","Wintering","EasternTaiga",-120.299,40.36123
"HETH","Wintering","EasternTaiga",-77.41111,38.55278
"HETH","Wintering","EasternTaiga",-77.41111,38.55278
"HETH","Wintering","EasternTaiga",-94.2061,35.25917
"HETH","Wintering","EasternTaiga",-94.2575,35.30167
"HETH","Wintering","EasternTaiga",-94.2575,35.30167
"HETH","Wintering","EasternTaiga",-94.1294,35.26667
"HETH","Wintering","PacificNorth",-121.0222,37.08
"HETH","Wintering","PacificNorth",-121.022,37.08
"HETH","Wintering","PacificNorth",-121.022,37.08
"HETH","Wintering","PacificNorth",-99.2231,23.0475
"HETH","Wintering","PacificCentral",-98.8363,24.2669
"HETH","Wintering","EasternTaiga",-99.2172,23.04444
"HETH","Wintering","PacificCentral",-99.2172,23.04444
"HETH","Wintering","PacificNorth",-121.0222,37.08
"HETH","Wintering","PacificCentral",-121.0222,37.08
"HETH","Wintering","PacificNorth",-121.0222,37.08
"HETH","Wintering","PacificNorth",-121.0222,37.08
"HETH","Wintering","EasternTaiga",-83.6931,35.94444
"HETH","Wintering","InteriorWest",-89.36028,14.4025
"HETH","Wintering","PacificNorth",-97.63583,31.16389
"HETH","Wintering","EasternTaiga",-96.6,33.15167
"HETH","Wintering","EasternTaiga",-96.6,33.15167
"HETH","Wintering","PacificNorth",-96.6,33.15167
"HETH","Wintering","PacificNorth",-121.93,37.44
"HETH","Wintering","PacificNorth",-122.87,38.04833
"HETH","Wintering","PacificNorth",-122.6903,37.91917
"HETH","Wintering","PacificNorth",-122.87,38.04833
"HETH","Wintering","PacificNorth",-122.87,38.04833
"HETH","Wintering","PacificNorth",-122.87,38.04833
"HETH","Wintering","PacificNorth",-122.6903,37.91917
"HETH","Wintering","PacificNorth",-122.74,37.93056
"HETH","Wintering","PacificNorth",-122.74,37.93056
"HETH","Wintering","PacificNorth",-121.93,37.44
"HETH","Wintering","PacificNorth",-121.93,37.44
"HETH","Wintering","PacificNorth",-121.93,37.44
"HETH","Wintering","PacificNorth",-121.93,37.44
"HETH","Wintering","PacificNorth",-121.93,37.44
"HETH","Wintering","PacificNorth",-121.93,37.44
"HETH","Wintering","PacificNorth",-121.93,37.44
"HETH","Wintering","PacificCentral",-121.93,37.44
"HETH","Wintering","PacificNorth",-121.93,37.44
"HETH","Wintering","PacificNorth",-121.93,37.44
"HETH","Wintering","PacificNorth",-122.87,38.04833
"HETH","Wintering","PacificNorth",-122.87,38.04833
"HETH","Wintering","PacificNorth",-121.93,37.44
"HETH","Wintering","PacificNorth",-121.93,37.44
"HETH","Wintering","PacificNorth",-121.93,37.44
"HETH","Wintering","PacificNorth",-121.93,37.44
"HETH","Wintering","PacificNorth",-121.93,37.44
"HETH","Wintering","PacificNorth",-121.93,37.44
"HETH","Wintering","PacificNorth",-121.93,37.44
"HETH","Wintering","PacificNorth",-118.812,34.04861
"HETH","Wintering","PacificNorth",-118.812,34.04861
"HETH","Wintering","PacificNorth",-118.812,34.04861
"HETH","Wintering","PacificNorth",-122.69,37.91917
"HETH","Wintering","PacificNorth",-122.69,37.91917
"HETH","Wintering","PacificNorth",-122.69,37.91917
"HETH","Wintering","PacificNorth",-122.6903,37.91917
"HETH","Wintering","PacificNorth",-122.742,37.93167
"HETH","Wintering","PacificNorth",-118.812,34.04861
"HETH","Wintering","PacificNorth",-118.812,34.04861
"HETH","Wintering","PacificNorth",-118.812,34.04861
"HETH","Wintering","PacificNorth",-118.812,34.04861
"HETH","Wintering","PacificNorth",-118.812,34.04861
"HETH","Wintering","PacificNorth",-118.8122,34.04861
"HETH","Wintering","PacificNorth",-119.185,34.9943
"HETH","Wintering","PacificNorth",-118.812,34.04861
"HETH","Wintering","EasternTaiga",-96.6,33.15167
"HETH","Wintering","EasternTaiga",-96.6,33.15167
"HETH","Wintering","EasternTaiga",-96.6,33.15167
"HETH","Wintering","EasternTaiga",-96.6,33.15167
"HETH","Wintering","PacificNorth",-122.87,38.04833
"HETH","Wintering","PacificNorth",-122.742,37.93167
"HETH","Wintering","PacificNorth",-122.87,38.04833
"HETH","Wintering","PacificNorth",-122.69,37.91917
"HETH","Wintering","PacificNorth",-119.1853,34.9943
"HETH","Wintering","PacificNorth",-119.185,34.9943
"HETH","Wintering","PacificNorth",-119.185,34.9943
"HETH","Wintering","PacificNorth",-119.185,34.9943
"HETH","Wintering","PacificNorth",-119.185,34.9943
"HETH","Wintering","PacificNorth",-121.042,39.216
"HETH","Wintering","PacificNorth",-121.042,39.216
"HETH","Wintering","PacificNorth",-121.042,39.216
"HETH","Wintering","PacificNorth",-121.042,39.216
"HETH","Wintering","PacificNorth",-121.042,39.216
"HETH","Wintering","PacificNorth",-121.042,39.216
"HETH","Wintering","PacificNorth",-121.042,39.216
"HETH","Wintering","PacificNorth",-121.042,39.216
"HETH","Wintering","PacificNorth",-121.042,39.216
"HETH","Wintering","PacificNorth",-121.042,39.216
"HETH","Wintering","PacificNorth",-121.042,39.216
"HETH","Wintering","PacificNorth",-118.812,34.04861
"HETH","Wintering","PacificNorth",-121.05,39.22
"HETH","Wintering","PacificNorth",-121.05,39.22
"HETH","Wintering","PacificNorth",-121.05,39.22
"HETH","Wintering","PacificNorth",-121.05,39.22
"HETH","Wintering","PacificNorth",-121.93,37.44
"HETH","Wintering","PacificNorth",-121.93,37.44
"HETH","Wintering","PacificNorth",-121.927,37.43731
"HETH","Wintering","PacificNorth",-121.927,37.43683
"HETH","Wintering","PacificNorth",-121.927,37.43685
"HETH","Wintering","PacificNorth",-118.812,34.04861
"HETH","Wintering","PacificNorth",-118.812,34.04861
"HETH","Wintering","PacificNorth",-118.812,34.04861
"HETH","Wintering","PacificNorth",-118.812,34.04861
"HETH","Wintering","PacificNorth",-118.812,34.04861
"HETH","Wintering","PacificNorth",-118.8122,34.04861
"HETH","Wintering","PacificNorth",-118.8122,34.04861
"HETH","Wintering","PacificNorth",-118.8122,34.04861
"HETH","Wintering","PacificNorth",-118.8122,34.04861
"HETH","Wintering","PacificNorth",-118.8122,34.04861
"HETH","Wintering","PacificNorth",-118.8122,34.04861
"HETH","Wintering","PacificNorth",-118.8122,34.04861
"HETH","Wintering","PacificNorth",-134.538935,58.423262
"HETH","Wintering","EasternTaiga",-96.5,32.61
"HETH","Wintering","PacificSouth",-110.116611,23.801425
"HETH","Wintering","PacificSouth",-110.116611,23.801425
"HETH","Wintering","PacificSouth",-110.116611,23.801425
"HETH","Wintering","PacificSouth",-110.116611,23.801425
"HETH","Wintering","PacificSouth",-110.116611,23.801425
"HETH","Wintering","PacificSouth",-110.116611,23.801425
"HETH","Wintering","PacificSouth",-110.116611,23.801425
"HETH","Wintering","PacificSouth",-110.116611,23.801425
"HETH","Wintering","PacificSouth",-110.116611,23.801425
"HETH","Wintering","PacificSouth",-110.116611,23.801425
"HETH","Wintering","PacificSouth",-110.116611,23.801425
"HETH","Wintering","InteriorWest",-110.116611,23.801425
"HETH","Wintering","PacificSouth",-110.116611,23.801425
"HETH","Wintering","PacificSouth",-109.717594,23.477744
"HETH","Wintering","PacificSouth",-109.717594,23.477744
"HETH","Wintering","PacificSouth",-109.717594,23.477744
"HETH","Wintering","PacificSouth",-110.116611,23.801425
"HETH","Wintering","PacificSouth",-110.116611,23.801425
"HETH","Wintering","PacificSouth",-110.116611,23.801425
"HETH","Wintering","PacificSouth",-110.116611,23.801425
"HETH","Wintering","InteriorWest",-105.835789,23.560914
"HETH","Wintering","InteriorWest",-105.835789,23.560914
"HETH","Wintering","InteriorWest",-105.835789,23.560914
"HETH","Wintering","InteriorWest",-105.835789,23.560914
"HETH","Wintering","InteriorWest",-105.835789,23.560914
"HETH","Wintering","InteriorWest",-105.835789,23.560914
"HETH","Wintering","InteriorWest",-105.835789,23.560914
"HETH","Wintering","InteriorWest",-105.835789,23.560914
"HETH","Wintering","InteriorWest",-105.835789,23.560914
"HETH","Wintering","InteriorWest",-105.835789,23.560914
"HETH","Wintering","InteriorWest",-105.835789,23.560914
"HETH","Wintering","InteriorWest",-105.835789,23.560914
"HETH","Wintering","InteriorWest",-105.835789,23.560914
"HETH","Wintering","InteriorWest",-105.835789,23.560914
"HETH","Wintering","InteriorWest",-105.835789,23.560914
"HETH","Wintering","InteriorWest",-105.835789,23.560914
"HETH","Wintering","PacificNorth",-105.835789,23.560914
"HETH","Wintering","InteriorWest",-105.835789,23.560914
"HETH","Wintering","InteriorWest",-105.835789,23.560914
"HETH","Wintering","InteriorWest",-99.1729,19.3175
"HETH","Wintering","InteriorWest",-97.82092222,19.79533333
"HETH","Wintering","PacificCentral",-100.4819444,25.31666667
"HETH","Wintering","PacificCentral",-101.10721,25.895026
"HETH","Wintering","PacificNorth",-101.10721,25.895026
"HETH","Wintering","PacificCentral",-101.10721,25.895026
"HETH","Wintering","EasternTaiga",-99.3278,21.6672
"HETH","Wintering","PacificCentral",-99.62025278,22.30308056
"HETH","Wintering","PacificCentral",-99.59055556,21.74388889
"HETH","Wintering","InteriorWest",-99.967595,17.816713
"HETH","Wintering","InteriorWest",-97.61833333,17.15166667
"HETH","Wintering","InteriorWest",-96.74,17.54333333
"HETH","Wintering","InteriorWest",-96.955,17.46
"HETH","Wintering","InteriorWest",-97,17.58666667
"HETH","Wintering","InteriorWest",-100.4137778,20.50383333
"HETH","Wintering","InteriorWest",-100.2380278,20.31066667
"HETH","Wintering","PacificNorth",-99.29773333,21.49938333
"HETH","Wintering","PacificNorth",-99.53695,21.80458333
"HETH","Wintering","InteriorWest",-99.53695,21.80458333
"HETH","Wintering","InteriorWest",-99.6,17.65
"HETH","Wintering","InteriorWest",-99.6,17.65
"HETH","Wintering","InteriorWest",-99.6,17.65
"HETH","Wintering","InteriorWest",-99.6,17.65
"HETH","Wintering","InteriorWest",-102.9216667,18.80666667
"HETH","Wintering","InteriorWest",-102.9216667,18.80666667
"HETH","Wintering","InteriorWest",-102.9516667,18.80666667
"HETH","Wintering","InteriorWest",-98.84655556,17.9576944
"HETH","Wintering","InteriorWest",-99.125,21.27666667
"HETH","Wintering","InteriorWest",-100.1883333,20.93166667
"HETH","Wintering","InteriorWest",-102.3383333,19.39666667
"HETH","Wintering","InteriorWest",-99.77,18.50666667
"HETH","Wintering","InteriorWest",-99.6,18.56666667
"HETH","Wintering","InteriorWest",-99.77,18.50666667
"HETH","Wintering","InteriorWest",-99.77,18.50666667
"HETH","Wintering","InteriorWest",-99.75666667,18.51
"HETH","Wintering","InteriorWest",-99.75666667,18.51
"HETH","Wintering","InteriorWest",-99.75666667,18.51
"HETH","Wintering","InteriorWest",-99.75666667,18.51
"HETH","Wintering","InteriorWest",-102.9216667,18.80666667
"HETH","Wintering","InteriorWest",-102.96,18.80666667
"HETH","Wintering","InteriorWest",-102.96,18.80666667
"HETH","Wintering","InteriorWest",-102.96,18.80666667
"HETH","Wintering","PacificSouth",-99.457292,20.596118
"HETH","Wintering","InteriorWest",-103.0766667,18.815
"HETH","Wintering","InteriorWest",-99.50483333,21.36116667
"HETH","Wintering","PacificNorth",-121.042,39.216
"HETH","Wintering","InteriorWest",104.367,19.77
"HETH","Wintering","InteriorWest",-96.91,19.543
"HETH","Wintering","InteriorWest",-104.367,19.77
"HETH","Wintering","InteriorWest",-104.367,19.77
